Sigla,Código,Município,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,
SC,4203154,Calmon,38.3766673547,33.3741601815,39.8946615264,79.9254810362,117.4443230277,135.212163946,98.3431561731,79.7371833376,74.4658307058,69.390936535,64,59.0849628757,95.7899664033,89.1031621032,274.4170769031,274.3168339552,227.743894331,162.7702506281,90.7686079339,87.0897130074,142.482483202229,126.971582675087,170.263614698933,159.865556715858,295.427132525104,
SC,4203204,Camboriú,27.0894122504,29.2023901589,45.5938988873,26.6418270121,37.0876809561,37.3991091766,43.1093287334,30.3760698428,25.5976293051,,,,,,,,,,,,,,,,,
SC,4203253,Capão Alto,72.2384326676,73.0059753972,28.4961868047,76.5952526596,117.4443230277,100.6899093215,113.1619879251,30.3760698428,27.9246865147,27.105834584,28,27.696076348,37.6317725156,59.6672960513,77.4564329968,102.8688127332,189.6808479247,183.5754706331,171.5819491912,196.654190662,170.978979842675,172.718697021258,103.190069514505,110.393095430388,115.413533106474,
SC,4203303,Campo Alegre,90.2980408345,83.435400454,91.1877977748,111.5626506129,81.9019621113,83.4287820093,78.1356583294,73.4088354536,77.9564165201,82.4017371353,81,74.7794061396,86.3820232744,62.0539878933,62.7028267117,55.5491588759,52.653880862,50.1772953064,70.8580745807,68.5480321736,62.7978351891307,67.6870569407631,24.0776828867178,26.5761155665749,27.5731990356764,
SC,4203402,Campo Belo do Sul,99.327844918,102.2083655561,91.1877977748,126.5486783073,139.0788035854,129.458454842,129.3279862002,37.9700873036,39.5599725624,41.2008685677,54,45.2369247017,58.1581938877,61.258423946,47.9492204266,74.0655451679,101.5014570834,91.7877353166,45.677105928,84.2803674266,85.4894899213375,102.697603634261,103.190069514505,91.9942461919901,94.5366824080334,
SC,4203501,Campo Erê,198.655689836,206.5026161234,150.0799171709,149.8602769429,77.2660019919,129.458454842,121.2449870628,113.9102619107,53.5223158198,28.1900679674,20,24.9264687132,136.8428091476,54.0983484198,88.5216377107,65.8360401493,93.8888478022,18.3575470633,18.1537215868,23.5985028794,24.2747934344539,25.6744009085653,25.3675587556491,24.9406623009395,24.8158791321088,
SC,4203600,Campos Novos,277.6664755662,256.5638563959,300.1598343419,341.3484085918,352.3329690828,309.2618643446,206.1164780066,212.6324889,251.322178632,228.7732438889,217,212.3365853346,196.7115381497,217.1889576266,126.881014052,89.1529710354,232.8189671851,233.1408477041,234.2415688618,209.0153112178,215.83457640634,733.821058695721,661.276362138786,629.649507269621,588.884750833375,
SC,4203709,Canelinha,9.0298040835,10.4294250568,9.498728935,13.320913506,4.6359601195,5.7537091041,5.3886660916,3.7970087303,44.2140869815,17.3477341338,25,18.4640508987,17.1053511435,19.0935347364,17.7043275421,6.8579208489,7.6126092813,19.5813835342,25.7665725748,18.5416808338,22.1639418314579,22.4067498838388,17.1983449190842,19.6254391876246,14.5744052045718,
SC,4203808,Canoinhas,108.3576490015,135.5825257376,148.180171384,166.5114188254,154.5320039838,181.2418367787,118.5506540169,143.0206621767,116.3528604778,108.423338336,130,90.4738494035,89.8030935031,76.3741389456,61.9651463975,18.516386292,27.9129006979,76.4897794305,87.8405883232,107.878870306,130.345086485002,280.084373547985,123.828083417406,111.619685379615,135.896480961548,
SC,4203907,Capinzal,47.4064714381,47.9753552611,55.0926278223,66.6045675302,67.9940817527,58.9755183169,36.3734961189,39.2357568803,44.2140869815,39.032401801,38,39.6977094321,25.6580267152,24.6624823679,11.8028850281,8.9152971035,53.9226490756,12.8502829443,12.8832862874,15.1704661368,15.3036741217209,15.4046405451392,13.3287173122902,13.4924894414919,13.7865995178382,
SC,4203956,Capivari de Baixo,,,,,,,,,,,,,,,24.3434503704,28.8032675653,33.6223576589,,,,,,,,,
SC,4204004,Catanduvas,20.3170591878,18.7729651022,22.7969494436,29.9720553885,30.9064007967,25.8916909685,14.8188317522,13.9223653446,16.2894004669,14.0950339837,14,15.6944432639,10.2632106861,10.3423313156,8.1144834568,5.4863366791,48.2131921146,55.0726411899,55.0467686825,42.7020528295,40.6338933576728,37.3445831397314,33.5367725922141,33.9356552619341,34.2695473729121,
SC,4204103,Caxambu do Sul,56.4362755216,52.1471252836,56.9923736092,59.9441107771,46.3596011952,40.2759637286,43.1093287334,26.5790611125,16.2894004669,15.179267367,24,21.2336585335,19.671153815,15.911278947,10.3275243996,13.7158416978,15.8596026693,31.2078300076,24.5953647305,31.4646705059,28.4964966404458,24.740786330072,30.9570208543515,24.5317989845307,19.3012393249735,
SC,4204152,Celso Ramos,94.8129428763,89.693055488,110.1852556445,134.8742492485,160.713284143,140.9658730501,88.9129905127,40.5014264571,45.3776155863,42.285101951,35,36.0048992524,25.6580267152,23.0713544732,11.8028850281,9.6010891884,111.6516027918,69.1467606052,70.2724706585,66.3005557089,68.6026770973696,75.1559735687094,66.213627938474,67.4624472074594,70.5086089626582,
SC,4204178,Cerro Negro,54.1788245007,47.9753552611,55.0926278223,69.9347959067,78.8113220316,63.2908001449,78.1356583294,30.3760698428,30.2517437242,29.2743013507,38,33.2352916176,46.1844480873,63.645115788,72.292670797,82.2950501866,158.5960266929,137.6816029749,52.7043529939,64.6149483604,50.1327255711547,51.3488018171306,61.914041708703,55.1965477151941,88.6281397575313,
SC,4204194,Chapadão do Lageado,47.4064714381,54.2330102951,49.3933904614,53.2836540242,50.9955613147,51.7833819367,72.7469922376,126.5669576787,116.3528604778,162.635007504,129,119.0931282964,110.3295148753,112.1745165764,104.01292431,67.207624319,95.1576160157,183.5754706331,115.9495765866,193.8448450811,203.169466788364,140.042186773993,128.987586893131,80.1372100161336,94.5366824080334,
SC,4204202,Chapecó,83.525687772,81.3495154426,79.7893230528,88.2510519775,92.7192023902,143.8427276021,222.2824762815,208.8354801697,186.1645767644,211.4255097552,246,139.4035842849,245.4617889086,310.2699394665,295.0721257022,281.1747548041,197.9278413127,81.9970435495,52.7043529939,60.6818645471,256.996182664762,184.85568654167,178.862787158475,167.225096411218,196.951421683403,
SC,4204251,Cocal do Sul,101.5852959389,137.668410749,227.9694944368,529.5063118645,254.9778065731,143.8427276021,105.0789887876,,114.0258032682,95.4125377357,60,115.4003181167,107.7637122038,131.2680513128,154.9128659937,26.0600992257,38.0630464063,58.7441506026,93.6966275447,70.7955086383,100.265451142309,123.237124361114,75.6727176439703,50.2901879182879,43.3293127703486,
SC,4204301,Concórdia,237.0323571907,294.1097866,315.3578006377,522.8458551116,582.5856550185,509.2032557116,459.3837843153,416.4052907626,416.5432405104,401.1663518431,451,614.8528949255,627.7663869648,525.8677691984,442.6081885533,140.5873774021,308.9450599977,432.0142742233,346.6775219154,272.5065213458,303.434917930673,399.587039595126,325.048718970691,216.697557696688,182.770919322198,
SC,4204350,Cordilheira Alta,20.3170591878,20.8588501136,22.7969494436,23.3115986356,21.6344805578,14.3842727601,18.8603313208,20.2507132286,18.6164576764,17.3477341338,18,12.9248356291,20.5264213721,23.8669184205,,4.8005445942,1.2687682135,22.029056476,10.5408705988,1.6856073485,2.11085160299599,62.0853694698034,61.914041708703,73.5953969535921,66.963483372357,
SC,4204400,Coronel Freitas,33.861765313,33.3741601815,30.3959325917,34.9673979533,35.5423609163,50.3449546608,52.5394943938,49.3611134945,41.887029772,42.285101951,46,27.696076348,29.934364501,55.6894763145,51.6376219979,72.0081689132,79.9323974532,49.5653770709,36.3074431736,30.9028013897,43.8001707621668,28.0084373547985,33.106813969237,22.8963457188953,28.7549075657768,
SC,4204459,Coronel Martins,29.3468632712,29.2023901589,18.9974578697,16.6511418825,20.0891605178,43.1528182807,40.4149956875,31.6417394197,26.7611579099,24.9373678173,24,20.3104559885,22.2369564865,21.4802265785,19.9173684849,21.9453467164,31.0848212318,12.2383647089,12.2976823652,16.8560734853,17.4145257247169,20.0727134376056,20.638013902901,20.0343025040334,10.6353767709038,
SC,4204509,Corupá,31.6043142921,29.2023901589,34.1954241656,41.6278547062,44.8142811552,30.2069727964,29.6376635042,35.43874815,27.9246865147,29.2743013507,27,24.9264687132,28.2238293867,21.4802265785,21.3927291134,18.516386292,18.3971390964,17.1337105924,23.4241568862,23.0366337633,21.1085160299599,21.9399425945922,22.7878070177865,21.6697557696688,20.8768506984407,
SC,4204558,Correia Pinto,40.6341183755,52.1471252836,39.8946615264,51.6185398358,52.5408813544,41.7143910045,47.1508283022,21.5163828054,19.7799862812,23.8531344339,28,31.3888865277,33.3554347297,35.0048136834,30.9825731987,26.7458913106,53.9226490756,45.8938676583,42.1634823951,53.939435153,47.4941610674097,44.8134997676776,77.3925521358787,85.0435698130397,118.170853010042,
SC,4204608,Criciúma,406.3411837554,229.4473512484,778.8957726591,1059.012623729,424.9630109552,215.7640914033,175.1316479793,126.5669576787,143.1140183876,303.5853473407,240,343.4313467152,395.1336114138,1002.4105736611,1445.8534159409,466.3386177239,570.9456960943,550.7264118994,351.3623532926,151.7046613678,343.013385486848,326.76510247265,311.7200016584,331.179286291164,157.561137346722,
SC,4204707,Cunha Porã,158.0215714605,146.0119507944,136.781696662,149.8602769429,125.1709232268,92.0593456654,111.8148214021,49.3611134945,43.0505583768,40.1166351843,41,36.9281017973,34.2107022869,25.4580463152,44.2608188553,57.6065351306,38.0630464063,58.7441506026,53.289956916,50.0063513398,41.6893191591708,35.0105466934982,43.8557795436646,196.254391876246,27.5731990356764,
SC,4204756,Cunhataí,56.4362755216,52.1471252836,51.2931362484,63.2743391535,43.2689611155,43.1528182807,41.7621622105,15.1880349214,41.887029772,39.032401801,50,51.6993425163,47.8949832017,43.7560171043,41.3100975983,38.4043567537,71.0510199584,4.8953458836,22.838552964,24.1603719956,21.1085160299599,17.7386769913724,21.0679725258781,30.6647487306634,28.36100472241,
SC,4204806,Curitibanos,110.6151000223,112.6377906127,106.3857640706,94.9115087304,100.4458025894,103.5667638735,86.2186574668,98.7222269893,75.6293593105,71.5594033017,64,127.4019512008,141.1191469335,122.5168478919,53.1129826264,19.8879704618,270.2476294846,50.7892135418,29.8658000299,26.4078484603,19.5253773277129,22.4067498838388,24.0776828867178,22.8963457188953,25.2097819754756,
SC,4204905,Descanso,92.5554918554,93.8648255108,74.090085692,88.2510519775,84.992602191,71.9213638012,67.358326146,56.9551309554,153.5857758306,57.4643693181,63,39.6977094321,54.7371236591,27.8447381573,25.8188109989,20.5737625466,114.1891392189,81.385125314,58.5603922154,63.491210128,68.6026770973696,70.0210933869963,51.5950347572525,24.5317989845307,14.180502361205,
SC,4205001,Dionísio Cerqueira,112.8725510432,135.5825257376,123.4834761534,221.4601870377,203.9822452585,198.5029640909,167.0486488418,232.8832021286,214.0892632791,113.8445052528,126,95.0898621281,89.8030935031,66.8273715774,70.8173101685,68.5792084888,85.6418544141,123.6074835597,46.8483137724,56.1869116177,105.542580149799,210.063280160989,128.987586893131,78.5017567504982,68.1451919024574,
SC,4205100,Dona Emma,24.8319612295,22.9447351247,22.7969494436,29.9720553885,29.3610807569,31.6454000725,33.679163073,22.7820523822,12.7988146526,21.6846676672,24,22.1568610784,20.5264213721,19.0935347364,23.6057700562,10.9726733582,13.956450349,18.3575470633,13.4688902096,8.4280367427,7.91569351123496,7.00210933869963,6.44937934465656,4.90635979690614,7.09025118060251,
SC,4205159,Doutor Pedrinho,60.9511775633,125.1531006809,39.8946615264,49.9534256477,60.2674815536,69.0445092492,80.829991375,121.5042793715,121.0069748969,121.4341389363,117,96.0130646731,87.2372908316,97.8543655241,100.3245227388,95.3250997994,393.9525303051,383.6727336233,337.3078591609,346.111375565,289.714382511199,215.198160342702,173.273325059773,139.422390895416,93.354973877933,
SC,4205175,Entre Rios,2.2574510209,4.1717700228,3.7994915739,3.3302283765,3.0906400797,2.876854552,4.0414995688,5.0626783071,5.8176430239,4.3369335334,6,3.6928101797,5.131605343,5.5689476315,5.901442514,6.8579208489,7.6126092813,4.8953458836,5.2704352994,2.8093455809,3.16627740449398,5.13488018171306,27.0873932475575,53.9699577659675,68.932997589191,
SC,4205191,Ermo,2.2574510209,,,,,,,,,,,,,,,,,,,,,,,,,
SC,4205209,Erval Velho,76.7533347094,75.0918604086,85.4885604139,103.2370796716,105.0817627088,93.4977729415,56.5809939627,59.486470109,74.4658307058,67.2224697683,63,66.4705832352,51.3160534304,50.9160926304,24.3434503704,18.516386292,15.8596026693,12.8502829443,13.4688902096,12.9229896721,13.7205354194739,13.5374113881526,12.0388414433589,12.6747628086742,13.7865995178382,
SC,4205308,Faxinal dos Guedes,56.4362755216,45.8894702497,41.7944073134,34.9673979533,35.5423609163,57.5370910408,53.8866609168,44.2984351874,20.943514886,19.5162009005,12,8.3088229044,12.8290133576,16.7068428944,14.7536062851,,,29.9839935367,29.2801961077,25.284110228,31.6627740449398,56.0168747095971,63.2039175776343,102.215829102211,81.9317914202956,
SC,4205357,Flor do Sertão,20.3170591878,20.8588501136,22.7969494436,31.6371695769,29.3610807569,27.3301182444,111.8148214021,63.2834788393,58.1764302389,35.7797016509,41,48.9297348815,38.4870400728,15.911278947,14.7536062851,24.0027229711,62.1696424636,68.5348423697,65.5876392813,40.4545763647,139.316205797735,145.643874244952,113.509076465955,78.5017567504982,108.323281925872,
SC,4205407,Florianópolis,13.5447061252,25.0306201361,22.7969494436,23.3115986356,26.2704406772,18.6995545883,18.8603313208,,17.4529290717,19.5162009005,29,25.8496712581,26.5132942724,28.6403021046,29.5072125702,21.9453467164,229.6470466513,231.9170112332,4.0992274551,3.9330838132,4.74941610674097,4.66807289246642,4.72954485274814,91.9942461919901,354.512559030125,
SC,4205431,Formosa do Sul,106.1001979806,70.9200903858,75.9898314789,66.6045675302,61.8128015935,43.1528182807,33.679163073,30.3760698428,26.7611579099,13.0108006003,7,6.4624178145,6.8421404574,7.9556394735,8.1144834568,12.344257528,47.5788080079,55.6845594254,63.2452235927,84.2803674266,83.3786383183415,91.9610359815885,88.1415177103063,80.1372100161336,10.6353767709038,
SC,4205456,Forquilhinha,101.5852959389,68.8342053744,98.7867809226,133.2091350602,84.992602191,54.6602364888,70.0526591917,48.0954439179,20.943514886,11.926567217,16,66.4705832352,29.0790969439,28.6403021046,41.3100975983,11.6584654431,22.8378278438,20.8052200051,11.7120784431,8.4280367427,24.8025063352029,30.8092810902784,25.7975173786262,18.398849238398,,
SC,4205506,Fraiburgo,144.4768653353,133.4966407262,199.4733076323,239.7764431085,420.3270508355,453.1045919467,350.2632959588,264.5249415482,250.1586500272,233.1101774224,215,90.4738494035,107.7637122038,100.2410573661,9.5898440853,4.8005445942,1227.5332466028,61.1918235444,55.6323726047,53.3775660368,60.6869835861347,57.8841038665836,61.914041708703,67.4624472074594,6.30244549386889,
SC,4205555,Frei Rogério,88.0405898137,73.0059753972,89.2880519878,91.5812803539,61.8128015935,60.4139455928,37.7206626416,41.7670960339,38.3964439577,35.7797016509,33,38.7745068872,35.9212374013,36.5959415781,3.6884015713,0.6857920849,16.4939867761,14.6860376507,8.7840588323,7.8661676265,5.80484190823897,6.53530204945299,7.73925521358787,6.54181306254152,7.09025118060251,
SC,4205605,Galvão,69.9809816468,66.7483203632,58.8921193962,64.9394533419,72.6300418724,79.1135001811,80.829991375,74.6745050304,34.9058581433,32.5270015008,18,18.4640508987,17.1053511435,15.1157149997,16.2289669136,12.344257528,19.0315232031,26.9244023595,70.2724706585,84.8422365427,82.3232125168436,76.0895881472027,62.3440003316801,59.6940441956914,18.1195307948731,
SC,4205704,Garopaba,,,,,,,,,,,,,,,,,29.8160530183,29.3720753013,,,1.05542580149799,1.40042186773993,19.3481380339697,6.95067637895036,5.51463980713528,
SC,4205803,Garuva,40.6341183755,37.5459302043,34.1954241656,26.6418270121,24.7251206375,27.3301182444,28.2904969812,26.5790611125,15.1258718621,13.0108006003,18,19.3872534436,17.1053511435,15.911278947,44.9984991696,23.3169308862,10.7845298151,52.6249682482,67.3444510478,98.8889644472,12.6651096179759,4.20126560321978,7.73925521358787,6.13294974613267,12.210988144371,
SC,4205902,Gaspar,6.7723530626,6.257655034,7.5989831478,13.320913506,15.4532003983,18.6995545883,18.8603313208,26.5790611125,24.4341007003,23.8531344339,29,27.696076348,25.6580267152,28.6403021046,29.5072125702,32.9180200746,39.9661987266,46.5057858937,55.6323726047,46.0732675265,46.9664481666607,35.9441612719914,30.5270622313744,22.8963457188953,20.4829478550739,
SC,4206009,Governador Celso Ramos,11.2872551043,14.6011950793,13.2982205089,11.6557993177,9.2719202391,7.1921363802,6.7358326145,,5.8176430239,5.4211669168,7,7.3856203595,6.8421404574,5.5689476315,5.901442514,4.1147525093,5.7094569609,6.1191823544,8.7840588323,8.4280367427,7.91569351123496,9.33614578493284,9.45908970549628,10.2215829102211,5.12073696376848,
SC,4206108,Grão Pará,29.3468632712,29.2023901589,47.4936446745,74.9301384715,60.2674815536,33.0838273484,40.4149956875,56.9551309554,75.6293593105,68.3067031517,31,19.3872534436,28.2238293867,50.1205286831,51.6376219979,28.8032675653,45.6756556875,119.935974147,43.9202941616,48.8826131074,43.8001707621668,52.2824163956239,48.5853243964127,43.7483748557464,37.8146729632134,
SC,4206207,Gravatal,18.0596081669,16.6870800907,15.1979662958,23.3115986356,21.6344805578,23.0148364165,9.4301656604,8.8596870374,10.471757443,9.7581004502,15,12.9248356291,11.1184782432,14.3201510523,134.9954975088,40.4617330084,42.5037351537,67.3110058988,140.5449413171,126.4205511398,101.320876943807,101.763989055768,98.0305660387797,234.278680302268,281.246630163899,
